pair,threshold,cost_bucket,trades,profit_factor,expectancy,sharpe,max_drawdown,win_rate,total_return,gross_return,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,observations,passes_trade_gate,passes_quality_gate
ETH-USD-AVAX-USD,1.0,base,5,1.6920816118442108,0.006330393240804126,1.2410275705485931,0.057674851704540564,0.4,0.029226183806577932,0.04033270773614461,0.0045000000000000005,0.0036000000000000003,0.0006790464699003237,0.0018000000000000002,9e-05,1000,False,False
ETH-USD-AVAX-USD,1.0,stress,5,1.4801887414427903,0.004800393240804127,0.9308171609043957,0.0609091056044566,0.4,0.02131762607751808,0.04033270773614461,0.006750000000000001,0.007200000000000001,0.0006790464699003237,0.0036000000000000003,9e-05,1000,False,False
SOL-USD-AVAX-USD,1.75,base,5,0.7957688000555174,-0.001732030933963371,-0.3612919334666815,0.08115044573894666,0.4,-0.01110976639799821,-0.0006795899415112938,0.0045000000000000005,0.0036000000000000003,0.00047026742470216115,0.0018000000000000002,9e-05,1000,False,False
SOL-USD-AVAX-USD,2.0,base,5,0.6884040443087454,-0.002997842910765485,-0.6258718951058,0.084796424989585,0.4,-0.017344542052159295,-0.006984377750053894,0.0045000000000000005,0.0036000000000000003,0.00047026742470216115,0.0018000000000000002,9e-05,1000,False,False
SOL-USD-AVAX-USD,1.75,stress,5,0.6503994049150262,-0.003262030933963372,-0.6753173118537525,0.08585330247250822,0.4,-0.0186838504317951,-0.0006795899415112938,0.006750000000000001,0.007200000000000001,0.00047026742470216115,0.0036000000000000003,9e-05,1000,False,False
SOL-USD-AVAX-USD,2.0,stress,5,0.5675796834398538,-0.004527842910765486,-0.938774612940504,0.08947649490568635,0.4,-0.024867661791304507,-0.006984377750053894,0.006750000000000001,0.007200000000000001,0.00047026742470216115,0.0036000000000000003,9e-05,1000,False,False
SOL-USD-AVAX-USD,2.25,base,5,0.49292759159182736,-0.005180223125963052,-1.0803521612257447,0.09473382457745168,0.4,-0.028014342967998762,-0.017761190044981667,0.0045000000000000005,0.0036000000000000003,0.00047026742470216115,0.0018000000000000002,9e-05,1000,False,False
SOL-USD-AVAX-USD,2.25,stress,5,0.4075013141500508,-0.006710223125963054,-1.388673036884849,0.09936693672212497,0.2,-0.03545990855969705,-0.017761190044981667,0.006750000000000001,0.007200000000000001,0.00047026742470216115,0.0036000000000000003,9e-05,1000,False,False
ETHUSDT-SOLUSDT,1.5,base,5,0.3406558605073971,-0.10128429430166022,-3.037100118057536,0.6314820629155529,0.6,-0.46764505754802776,-0.4619022613655531,0.0045000000000000005,0.0036000000000000003,0.0007196510416666666,0.0018000000000000002,9.000000000000002e-05,1000,False,False
ETHUSDT-SOLUSDT,1.5,stress,5,0.33364555503405274,-0.10281429430166023,-3.0826715200591206,0.6314820629155539,0.6,-0.4717174981956306,-0.4619022613655531,0.006750000000000001,0.007200000000000001,0.0007196510416666666,0.0036000000000000003,9.000000000000002e-05,1000,False,False
ETHUSDT-SOLUSDT,1.25,base,5,0.29470852257991864,-0.10594778431432264,-3.176209531605282,0.6314820629155538,0.6,-0.4799439085850711,-0.4743477824143546,0.0045000000000000005,0.0036000000000000003,0.0007225781249999999,0.0018000000000000002,9.000000000000002e-05,1000,False,False
ETHUSDT-SOLUSDT,1.25,stress,5,0.28774753738423237,-0.10747778431432267,-3.222053171662835,0.6314820629155529,0.6,-0.4839105351626233,-0.4743477824143546,0.006750000000000001,0.007200000000000001,0.0007225781249999999,0.0036000000000000003,9.000000000000002e-05,1000,False,False
DOGE-USD-LTC-USD,1.0,base,5,0.21306372157105108,-0.022315225072473615,-4.058986053718075,0.14503724398024578,0.2,-0.10854336829726441,-0.0985443611377852,0.0045000000000000005,0.0036,0.001061938147602133,0.0018,9.000000000000002e-05,1000,False,False
DOGE-USD-LTC-USD,1.0,stress,5,0.1929755919958632,-0.023845225072473615,-4.2796544758997275,0.14945971359635501,0.2,-0.11541897979917037,-0.0985443611377852,0.006750000000000001,0.0072,0.001061938147602133,0.0036,9.000000000000002e-05,1000,False,False
DOGE-USD-LTC-USD,1.5,base,5,0.10615697157282243,-0.01792205965343083,-3.290118487287319,0.11750345127166695,0.2,-0.08868681910647891,-0.07852460820967078,0.0045000000000000005,0.0036,0.001061938147602133,0.0018,9.000000000000002e-05,1000,False,False
DOGE-USD-LTC-USD,1.5,stress,5,0.08420243556093251,-0.019452059653430828,-3.5482137784983454,0.12426646192495527,0.2,-0.09567066596655316,-0.07852460820967078,0.006750000000000001,0.0072,0.001061938147602133,0.0036,9.000000000000002e-05,1000,False,False
BTCUSDT-ETHUSDT,1.75,base,5,0.0,-0.0033568205206803607,-3.0270399445287124,0.025183067352534172,0.0,-0.016776694036437778,-0.006019727742328729,0.0045000000000000005,0.0036,0.0008815390624999999,0.0018,9e-05,1000,False,False
BTCUSDT-ETHUSDT,1.75,stress,5,0.0,-0.004886820520680362,-4.094881767654141,0.03263277567085521,0.0,-0.02429064521628721,-0.006019727742328729,0.006750000000000001,0.0072,0.0008815390624999999,0.0036,9e-05,1000,False,False
DOGE-USD-LTC-USD,1.25,base,5,0.0,-0.025311306964149582,-4.653586346247012,0.14950889600879147,0.0,-0.1217373547616375,-0.11194877061518338,0.0045000000000000005,0.0036,0.001061938147602133,0.0018,9.000000000000002e-05,1000,False,False
DOGE-USD-LTC-USD,1.25,stress,5,0.0,-0.026841306964149585,-4.90680831492225,0.1560229055449004,0.0,-0.12846406973777713,-0.11194877061518338,0.006750000000000001,0.0072,0.001061938147602133,0.0036,9.000000000000002e-05,1000,False,False
SOL-USD-ALGO-USD,1.25,base,4,0.9058868288638497,-0.0011384509890084282,-0.6398026748012376,0.05723482365476584,0.25,-0.00564715138907157,0.002265370912560183,0.0035,0.0028000000000000004,0.0001408151834273985,0.0014000000000000002,7.000000000000001e-05,200,False,False
SOL-USD-ALGO-USD,1.0,base,4,0.8112367894511651,-0.002549808676227604,-1.422468664478001,0.06255784089680981,0.25,-0.011261441660537774,-0.003376922243285785,0.0035,0.0028000000000000004,0.0001408151834273985,0.0014000000000000002,7.000000000000001e-05,200,False,False
SOL-USD-ALGO-USD,1.25,stress,4,0.8004462622837759,-0.0026259509890084274,-1.4613038786449526,0.06044962719856151,0.25,-0.011568179355878616,0.002265370912560183,0.00525,0.005600000000000001,0.0001408151834273985,0.0028000000000000004,7.000000000000001e-05,200,False,False
SOL-USD-ALGO-USD,1.0,stress,4,0.7229116584248174,-0.0040373086762276,-2.2184183981298395,0.06576650399904271,0.25,-0.017161674253198367,-0.003376922243285785,0.00525,0.005600000000000001,0.0001408151834273985,0.0028000000000000004,7.000000000000001e-05,200,False,False
BTC-USD-ETH-USD,1.5,base,4,0.501816741343628,-0.0015300370749027226,-1.1170747845794389,0.028467184266622217,0.5,-0.006553599803845955,0.0015022760524940892,0.0035,0.0028,0.0002901048088692345,0.0014,7.000000000000001e-05,289,False,False
ETH-USD-BNB-USD,1.5,base,4,0.41772059756132074,-0.0036773670973404434,-1.6062668983024564,0.057806148877598836,0.5,-0.015500327988327567,-0.007710691280448101,0.0035,0.0028000000000000004,9.933881168751714e-05,0.0014000000000000002,7.000000000000001e-05,400,False,False
SOL-USD-LINK-USD,1.75,base,4,0.40742842983863004,-0.005384944042156529,-1.1863007263936904,0.06386943294210927,0.5,-0.022722325652296815,-0.01420258147558362,0.0035,0.0028,0.0008706439896671973,0.0014,7.000000000000001e-05,1000,False,False
SOL-USD-LINK-USD,2.0,base,4,0.3166734658480097,-0.006809717190909503,-1.5021935120202439,0.06715056005746743,0.5,-0.02827245101540743,-0.019802674920036845,0.0035,0.0028,0.0008703804044343088,0.0014,7.000000000000001e-05,1000,False,False
SOL-USD-LINK-USD,2.25,base,4,0.3166734658480097,-0.006809717190909503,-1.5021935120202439,0.06715056005746743,0.5,-0.02827245101540743,-0.019802674920036845,0.0035,0.0028,0.0008703804044343088,0.0014,7.000000000000001e-05,1000,False,False
SOL-USD-LINK-USD,1.75,stress,4,0.30842741994097944,-0.006872444042156528,-1.4931248503469423,0.06866862808740533,0.5,-0.02855981255348372,-0.01420258147558362,0.0052499999999999995,0.0056,0.0008706439896671973,0.0028,7.000000000000001e-05,1000,False,False
ETH-USD-BNB-USD,1.5,stress,4,0.279200340563471,-0.005164867097340442,-2.2323226977734656,0.06261655324208572,0.5,-0.02136020367530067,-0.007710691280448101,0.00525,0.005600000000000001,9.933881168751714e-05,0.0028000000000000004,7.000000000000001e-05,400,False,False
BTC-USD-ETH-USD,1.0,base,4,0.2752999298907144,-0.00658408343575893,-4.735848428951542,0.05426175224308999,0.25,-0.026450621178333966,-0.01854134460120238,0.0035,0.0028,0.0002901048088692345,0.0014,7.000000000000001e-05,289,False,False
BTC-USD-ETH-USD,1.75,base,4,0.27284989270288945,-0.0035036075182513855,-2.5648389392926267,0.02846718426662226,0.5,-0.014363138511234497,-0.006373414313655457,0.0035,0.0028,0.0002888335233219674,0.0014,7.000000000000001e-05,289,False,False
BTC-USD-LINK-USD,1.0,base,4,0.25416119978130425,-0.004555632741167416,-4.073428803770946,0.04644051146415711,0.25,-0.01848870819099535,-0.010628428699093306,0.0035,0.0028000000000000004,0.0001772197445566042,0.0014000000000000002,7.000000000000001e-05,200,False,False
SOL-USD-LINK-USD,2.0,stress,4,0.23284292811388235,-0.008297217190909504,-1.805678945844164,0.07193196906596552,0.5,-0.034075781465319865,-0.019802674920036845,0.0052499999999999995,0.0056,0.0008703804044343088,0.0028,7.000000000000001e-05,1000,False,False
SOL-USD-LINK-USD,2.25,stress,4,0.23284292811388235,-0.008297217190909504,-1.805678945844164,0.07193196906596552,0.5,-0.034075781465319865,-0.019802674920036845,0.0052499999999999995,0.0056,0.0008703804044343088,0.0028,7.000000000000001e-05,1000,False,False
BTC-USD-ETH-USD,1.0,stress,4,0.20459401298313848,-0.00807158343575893,-5.605895903688493,0.05588099859856331,0.25,-0.032259776335587964,-0.01854134460120238,0.0052499999999999995,0.0056,0.0002901048088692345,0.0028,7.000000000000001e-05,289,False,False
BTC-USD-ETH-USD,1.5,stress,4,0.1863699191849451,-0.0030175370749027227,-2.149386928742458,0.028467184266622814,0.5,-0.012470072381172703,0.0015022760524940892,0.0052499999999999995,0.0056,0.0002901048088692345,0.0028,7.000000000000001e-05,289,False,False
BTC-USD-LINK-USD,1.0,stress,4,0.1814873922287477,-0.006043132741167415,-5.213763042441946,0.049699729182258054,0.25,-0.024343871668733752,-0.010628428699093306,0.00525,0.005600000000000001,0.0001772197445566042,0.0028000000000000004,7.000000000000001e-05,200,False,False
BTC-USD-ETH-USD,1.25,base,4,0.1660047337258705,-0.007678847098818881,-5.567020839216187,0.054261752243091134,0.25,-0.03069779187821431,-0.022829812938770178,0.0035,0.0028,0.0002901048088692345,0.0014,7.000000000000001e-05,289,False,False
BTC-USD-ETH-USD,1.25,stress,4,0.10744664542846602,-0.009166347098818882,-6.4482945848551925,0.05588099859856357,0.25,-0.0364764493342048,-0.022829812938770178,0.00525,0.0056,0.0002901048088692345,0.0028,7.000000000000001e-05,289,False,False
BTC-USD-ETH-USD,1.75,stress,4,0.08516945567281917,-0.004991107518251386,-3.5693641019514875,0.028467184266622664,0.5,-0.02023191199501806,-0.006373414313655457,0.00525,0.0056,0.0002888335233219674,0.0028,7.000000000000001e-05,289,False,False
BTC-USD-SOL-USD,1.0,base,4,0.0,-0.00825949850272022,-8.04420265543178,0.046032190231144125,0.0,-0.032858290623170805,-0.02512123699286628,0.0035,0.0028000000000000004,0.00017450532233560906,0.0014000000000000002,7.000000000000001e-05,200,False,False
SOL-USD-BNB-USD,1.5,base,4,0.0,-0.020078390458855996,-8.157262427251927,0.08295700096547881,0.0,-0.07817051495264704,-0.07090227885685396,0.0035,0.0028000000000000004,7.234075020721946e-05,0.0014000000000000002,7.000000000000001e-05,400,False,False
ETH-USD-ALGO-USD,1.0,base,4,0.0,-0.011349724078256738,-8.383603274160295,0.05616562847648232,0.0,-0.04500196508284249,-0.03729408387030064,0.0035,0.0028,0.0002462376956405941,0.0014,7.000000000000001e-05,200,False,False
SOL-USD-BNB-USD,1.75,base,4,0.0,-0.02097096070390724,-8.512059993524321,0.08622772957501841,0.0,-0.08145831505911438,-0.07421350596606624,0.0035,0.0028000000000000004,7.234075020721946e-05,0.0014000000000000002,7.000000000000001e-05,400,False,False
SOL-USD-BNB-USD,1.5,stress,4,0.0,-0.021565890458855996,-8.68732828505484,0.08763864264393273,0.0,-0.0836570135221304,-0.07090227885685396,0.00525,0.005600000000000001,7.234075020721946e-05,0.0028000000000000004,7.000000000000001e-05,400,False,False
SOL-USD-BNB-USD,1.75,stress,4,0.0,-0.022458460703907238,-9.030351359867735,0.09089455721022409,0.0,-0.08692713719992262,-0.07421350596606624,0.00525,0.005600000000000001,7.234075020721946e-05,0.0028000000000000004,7.000000000000001e-05,400,False,False
BTC-USD-SOL-USD,1.0,stress,4,0.0,-0.00974699850272022,-9.155472007993083,0.049290587185634414,0.0,-0.03862355497129222,-0.02512123699286628,0.00525,0.005600000000000001,0.00017450532233560906,0.0028000000000000004,7.000000000000001e-05,200,False,False
ETH-USD-ALGO-USD,1.0,stress,4,0.0,-0.012837224078256736,-9.292666553654179,0.06179110562648105,0.0,-0.05069398031963468,-0.03729408387030064,0.0052499999999999995,0.0056,0.0002462376956405941,0.0028,7.000000000000001e-05,200,False,False
ETH-USD-ALGO-USD,1.25,base,4,0.0,-0.012641893661176216,-9.411316604575676,0.054763689004477145,0.0,-0.04991758270521829,-0.04225776763009681,0.0035,0.0028,0.0002462376956405941,0.0014,7.000000000000001e-05,200,False,False
ETH-USD-ALGO-USD,1.25,stress,4,0.0,-0.014129393661176217,-10.358909770518636,0.05878744820371329,0.0,-0.05557393456355619,-0.04225776763009681,0.00525,0.0056,0.0002462376956405941,0.0028,7.000000000000001e-05,200,False,False
BTC-USD-BONK-USD,1.5,base,3,inf,0.008798601396877189,14.566241855253978,0.006789541671164091,1.0,0.026593117140221834,0.03235712295762205,0.0025,0.002,5.922916545510551e-05,0.001,5.000000000000001e-05,98,False,False
BTC-USD-BONK-USD,1.25,base,3,inf,0.007827184517181398,12.892789820101253,0.006789541671164021,1.0,0.023604954054131655,0.02935295120271486,0.0025,0.002,5.922916545510551e-05,0.001,5.000000000000001e-05,98,False,False
BTC-USD-BONK-USD,1.5,stress,3,inf,0.007381934730210521,12.19219967354215,0.006789541671164275,1.0,0.0222397082652821,0.03235712295762205,0.0037500000000000003,0.004,5.922916545510551e-05,0.002,5.000000000000001e-05,98,False,False
BTC-USD-BONK-USD,1.25,stress,3,inf,0.00641051785051473,10.518979225600182,0.0067895416711639634,1.0,0.019263631906830003,0.02935295120271486,0.0037500000000000003,0.004,5.922916545510551e-05,0.002,5.000000000000001e-05,98,False,False
BTC-USD-BONK-USD,1.0,base,3,inf,0.004907372551024025,7.96058734952753,0.006789541671164016,1.0,0.014674883481219814,0.020375672190480865,0.0025,0.002,5.922916545510551e-05,0.001,5.000000000000001e-05,98,False,False
ETH-USD-SOL-USD,1.5,base,3,inf,0.1081321646272481,6.296213495701538,0.13240942607339087,1.0,0.3512157444940105,0.35928295279713884,0.0025,0.002,0.0003427890625,0.001,5.000000000000001e-05,501,False,False
ETH-USD-SOL-USD,1.5,stress,3,inf,0.10671549796058144,6.206297003719311,0.13390145294491423,1.0,0.3454130424038271,0.35928295279713884,0.0037500000000000003,0.004,0.0003427890625,0.002,5.000000000000001e-05,501,False,False
BTC-USD-BONK-USD,1.0,stress,3,inf,0.0034907058843573584,5.608229865256396,0.006789541671164075,1.0,0.010369204651442532,0.020375672190480865,0.0037500000000000003,0.004,5.922916545510551e-05,0.002,5.000000000000001e-05,98,False,False
ETH-USD-SOL-USD,1.0,base,3,inf,0.08818895147373411,5.130754624706102,0.1294387886120315,1.0,0.27275023131272413,0.28035614676455767,0.0025,0.002,0.0003427890625,0.001,5.000000000000001e-05,501,False,False
ETH-USD-SOL-USD,1.25,base,3,inf,0.08817331378202269,5.127294077962371,0.1294387886120315,1.0,0.27266134979945034,0.2802960827293397,0.0025,0.002,0.0003427890625,0.001,5.000000000000001e-05,501,False,False
ETH-USD-SOL-USD,1.0,stress,3,inf,0.08677228480706745,5.042112704197239,0.13097744937198705,1.0,0.2672790673421608,0.28035614676455767,0.0037500000000000003,0.004,0.0003427890625,0.002,5.000000000000001e-05,501,False,False
ETH-USD-SOL-USD,1.25,stress,3,inf,0.08675664711535601,5.036793322103515,0.13097744937198705,1.0,0.2671682366637931,0.2802960827293397,0.0037500000000000003,0.004,0.0003427890625,0.002,5.000000000000001e-05,501,False,False
BTCUSDT-SOLUSDT,2.0,base,3,10.091749212385121,0.011991178028201781,4.358838754447464,0.016692246555273113,0.3333333333333333,0.036318617801396114,0.04335657382802438,0.0025,0.002,0.0012135598958333332,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,2.25,base,3,10.091749212385121,0.011991178028201781,4.358838754447464,0.016692246555273113,0.3333333333333333,0.036318617801396114,0.04335657382802438,0.0025,0.002,0.0012135598958333332,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,2.0,stress,3,5.875500865851094,0.010574511361535114,3.772853250344279,0.016692246555273106,0.3333333333333333,0.031912025063917104,0.04335657382802438,0.0037500000000000003,0.004,0.0012135598958333332,0.002,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,2.25,stress,3,5.875500865851094,0.010574511361535114,3.772853250344279,0.016692246555273106,0.3333333333333333,0.031912025063917104,0.04335657382802438,0.0037500000000000003,0.004,0.0012135598958333332,0.002,5.000000000000001e-05,1000,False,False
BTC-USD-SOL-USD,2.0,base,3,2.9230111847299267,0.008424012484533056,0.4172931613741512,0.2436792736867287,0.6666666666666666,-0.006816892612080405,-0.0011625984248480048,0.0025,0.002,0.00020256250000000002,0.001,5.000000000000001e-05,501,False,False
BTC-USD-SOL-USD,2.0,stress,3,2.4163971664889305,0.007007345817866384,0.34739549982599266,0.24367927368672798,0.6666666666666666,-0.010978916117911908,-0.0011625984248480048,0.0037500000000000003,0.004,0.00020256250000000002,0.002,5.000000000000001e-05,501,False,False
BTCUSDT-ETHUSDT,2.0,base,3,1.6035761436719507,0.016421781861993928,0.4340299841126682,0.38140593884454993,0.3333333333333333,-0.007616045138886696,-0.001737024407721277,0.0025,0.002,0.00039650260416666664,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-ETHUSDT,2.0,stress,3,1.5347992312741137,0.015005115195327254,0.39667133093852924,0.38140593884454965,0.3333333333333333,-0.011801857055099951,-0.001737024407721277,0.0037500000000000003,0.004,0.00039650260416666664,0.002,5.000000000000001e-05,1000,False,False
BTC-USD-AVAX-USD,2.25,base,3,1.199460317404838,0.001200233175824882,0.20231479714462317,0.03005525494705541,0.3333333333333333,0.002215988756161469,0.008295374709970993,0.0025,0.002,0.00048624218749999997,0.001,5.000000000000001e-05,1000,False,False
BTC-USD-SOL-USD,1.75,base,3,1.1743350409519209,0.0009655230333672724,0.0478405980070764,0.2436792736867287,0.6666666666666666,-0.02877778449117596,-0.02326477976452801,0.0025,0.002,0.00020256250000000002,0.001,5.000000000000001e-05,501,False,False
BTCUSDT-ETHUSDT,1.75,base,3,0.9801028334207887,-0.0007881377579475277,-0.020825696863280486,0.38140593884454993,0.3333333333333333,-0.05758618618468181,-0.05198008262614395,0.0025,0.002,0.00039650260416666664,0.001,5.000000000000001e-05,1000,False,False
BTC-USD-AVAX-USD,2.25,stress,3,0.9684839406090459,-0.0002164334908417847,-0.03627190713407726,0.03418444891993799,0.3333333333333333,-0.00205058853229223,0.008295374709970993,0.0037500000000000003,0.004,0.00048624218749999997,0.002,5.000000000000001e-05,1000,False,False
BTCUSDT-ETHUSDT,1.75,stress,3,0.9455073077898729,-0.002204804424614198,-0.05826205349506078,0.38140593884454965,0.3333333333333333,-0.06157880071352495,-0.05198008262614395,0.0037500000000000003,0.004,0.00039650260416666664,0.002,5.000000000000001e-05,1000,False,False
BTC-USD-SOL-USD,1.75,stress,3,0.9261024229506946,-0.0004511436332993978,-0.022376268273421207,0.24367927368672798,0.6666666666666666,-0.032835392214147,-0.02326477976452801,0.0037500000000000003,0.004,0.00020256250000000002,0.002,5.000000000000001e-05,501,False,False
BTCUSDT-ETHUSDT,1.25,base,3,0.784024553632832,-0.010277788644791582,-0.271529061355195,0.38140593884454993,0.3333333333333333,-0.0840512395218308,-0.07858310917406952,0.0025,0.002,0.00039650260416666664,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-ETHUSDT,1.5,base,3,0.784024553632832,-0.010277788644791582,-0.271529061355195,0.38140593884454993,0.3333333333333333,-0.0840512395218308,-0.07858310917406952,0.0025,0.002,0.00039650260416666664,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-ETHUSDT,1.0,base,3,0.7709564533353478,-0.01143647262480676,-0.3021092324343859,0.38220446100390004,0.3333333333333333,-0.08723984839799626,-0.08177998682429666,0.0025,0.002,0.00039650260416666664,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-ETHUSDT,1.25,stress,3,0.7585674014691302,-0.011694455311458254,-0.30892439413835765,0.38140593884454965,0.3333333333333333,-0.08794653197267532,-0.07858310917406952,0.0037500000000000003,0.004,0.00039650260416666664,0.002,5.000000000000001e-05,1000,False,False
BTCUSDT-ETHUSDT,1.5,stress,3,0.7585674014691302,-0.011694455311458254,-0.30892439413835765,0.38140593884454965,0.3333333333333333,-0.08794653197267532,-0.07858310917406952,0.0037500000000000003,0.004,0.00039650260416666664,0.002,5.000000000000001e-05,1000,False,False
BTCUSDT-ETHUSDT,1.0,stress,3,0.746892941001059,-0.012853139291473433,-0.3394706100540078,0.3832576208924158,0.3333333333333333,-0.09112977271291933,-0.08177998682429666,0.0037500000000000003,0.004,0.00039650260416666664,0.002,5.000000000000001e-05,1000,False,False
DOGE-USD-LTC-USD,2.0,base,3,0.38063358943719866,-0.008500580973115205,-0.937497683749005,0.06310804295654204,0.3333333333333333,-0.028326707250021954,-0.02185568040164665,0.0025,0.002,0.001061938147602133,0.001,5.000000000000001e-05,1000,False,False
DOGE-USD-LTC-USD,2.25,base,3,0.38063358943719866,-0.008500580973115205,-0.937497683749005,0.06310804295654204,0.3333333333333333,-0.028326707250021954,-0.02185568040164665,0.0025,0.002,0.001061938147602133,0.001,5.000000000000001e-05,1000,False,False
BTC-USD-ETH-USD,2.0,base,3,0.31965729148707206,-0.002201172865546742,-1.2077724583078218,0.02846718426662233,0.6666666666666666,-0.007031798460661043,-0.001202102919914405,0.0025,0.002,0.0002888335233219674,0.001,5.000000000000001e-05,289,False,False
DOGE-USD-LTC-USD,2.0,stress,3,0.31955453557184677,-0.009917247639781872,-1.0892578552629264,0.06710677687754107,0.3333333333333333,-0.03247389084641861,-0.02185568040164665,0.0037500000000000003,0.004,0.001061938147602133,0.002,5.000000000000001e-05,1000,False,False
DOGE-USD-LTC-USD,2.25,stress,3,0.31955453557184677,-0.009917247639781872,-1.0892578552629264,0.06710677687754107,0.3333333333333333,-0.03247389084641861,-0.02185568040164665,0.0037500000000000003,0.004,0.001061938147602133,0.002,5.000000000000001e-05,1000,False,False
DOGE-USD-LTC-USD,1.75,base,3,0.20291579704462043,-0.013933654980846838,-1.53518216112892,0.07826134990481559,0.3333333333333333,-0.04404256813215068,-0.037669546785756625,0.0025,0.002,0.001061938147602133,0.001,5.000000000000001e-05,1000,False,False
DOGE-USD-LTC-USD,1.75,stress,3,0.16259317989664318,-0.015350321647513503,-1.6830111951849307,0.08220028905898247,0.3333333333333333,-0.048127737130662984,-0.037669546785756625,0.0037500000000000003,0.004,0.001061938147602133,0.002,5.000000000000001e-05,1000,False,False
BTC-USD-SOL-USD,1.5,base,3,0.13404642699574,-0.039631912173031796,-1.961705087775774,0.27589047268770023,0.3333333333333333,-0.14021930754515965,-0.13527141234731044,0.0025,0.002,0.00020256250000000002,0.001,5.000000000000001e-05,501,False,False
BTC-USD-SOL-USD,1.5,stress,3,0.12476601107971666,-0.041048578839698466,-2.0319731284106437,0.27711189797971225,0.3333333333333333,-0.1438626550460147,-0.13527141234731044,0.0037500000000000003,0.004,0.00020256250000000002,0.002,5.000000000000001e-05,501,False,False
BTC-USD-SOL-USD,1.25,base,3,0.06699640919981303,-0.048405633977617525,-2.3875543433464608,0.2903367297778985,0.3333333333333333,-0.16275234563375363,-0.1578703791216215,0.0025,0.002,0.00020501562500000004,0.001,5.000000000000001e-05,501,False,False
BTC-USD-SOL-USD,1.25,stress,3,0.06021976736054132,-0.049822300644284195,-2.455502648286819,0.29156387630727154,0.3333333333333333,-0.16634714595053524,-0.1578703791216215,0.0037500000000000003,0.004,0.00020501562500000004,0.002,5.000000000000001e-05,501,False,False
BTCUSDT-SOLUSDT,2.0,base,3,0.02336778962654918,-0.16110196377899902,-2.9291812539249134,0.5544943186955854,0.3333333333333333,-0.4535619296477297,-0.450332474908145,0.0025,0.002,0.00041721093750000005,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,1.75,base,3,0.02233629762712515,-0.16871967432613932,-3.0680297571523623,0.5544943186955854,0.3333333333333333,-0.4659007272145851,-0.46275218458795186,0.0025,0.002,0.00041721093750000005,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,2.0,stress,3,0.021502434181117535,-0.1625186304456657,-2.9555970294676057,0.5544943186955854,0.3333333333333333,-0.45585213193373886,-0.450332474908145,0.0037500000000000003,0.004,0.00041721093750000005,0.002,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,1.75,stress,3,0.02055947460668704,-0.17013634099280597,-3.094632794763701,0.5544943186955854,0.3333333333333333,-0.46813313160689074,-0.46275218458795186,0.0037500000000000003,0.004,0.00041721093750000005,0.002,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,1.0,base,3,0.01905461499432125,-0.19844130529314497,-3.608800102715351,0.5696609757039824,0.3333333333333333,-0.5114738783099757,-0.50858011566035,0.0025,0.002,0.00041721093750000005,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,1.5,base,3,0.01877456584397934,-0.2014588353398338,-3.663917290869537,0.5735353424486908,0.3333333333333333,-0.5158721068064346,-0.5130093299779772,0.0025,0.002,0.00041721093750000005,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,1.25,base,3,0.018186199178288343,-0.2081012141309129,-3.784054202030083,0.581972579253829,0.3333333333333333,-0.5254501611809763,-0.522617923594326,0.0025,0.002,0.00041721093750000005,0.001,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,1.0,stress,3,0.01755567384970986,-0.19985797195981167,-3.63522191754938,0.5703902775939922,0.3333333333333333,-0.5135263444980573,-0.50858011566035,0.0037500000000000003,0.004,0.00041721093750000005,0.002,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,1.5,stress,3,0.017299071359846055,-0.20287550200650042,-3.6904732426219486,0.5742547617879564,0.3333333333333333,-0.5179023389283941,-0.5130093299779772,0.0037500000000000003,0.004,0.00041721093750000005,0.002,5.000000000000001e-05,1000,False,False
BTCUSDT-SOLUSDT,1.25,stress,3,0.016759827821314747,-0.2095178807975796,-3.809967960571891,0.5826953027758106,0.3333333333333333,-0.5274600854472099,-0.522617923594326,0.0037500000000000003,0.004,0.00041721093750000005,0.002,5.000000000000001e-05,1000,False,False
BTC-USD-SOL-USD,1.0,base,3,0.0,-0.03938589560728473,-1.9450986874589302,0.26918214544043406,0.0,-0.1397096165452807,-0.13476988367658826,0.0025,0.002,0.00020501562500000004,0.001,5.000000000000001e-05,501,False,False
