strategy_id,strategy_name,pair,required_trades,status,base_trades,stress_trades,base_observations,stress_observations,base_multiplier,stress_multiplier,pair_multiplier,missing_cost_buckets,notes
22,GMM Regime Model,BTC-USD-ETH-USD,100,gap,19,19,12000,12000,6,6,6,none,trade_frequency_limited
22,GMM Regime Model,BTC-USD-SOL-USD,100,gap,19,19,12000,12000,6,6,6,none,trade_frequency_limited
22,GMM Regime Model,ETH-USD-MKR-USD,100,gap,18,18,11952,11952,6,6,6,none,trade_frequency_limited
22,GMM Regime Model,ETH-USD-SOL-USD,100,gap,19,19,12000,12000,6,6,6,none,trade_frequency_limited
22,GMM Regime Model,SOL-USD-ENA-USD,100,gap,17,17,12000,12000,6,6,6,none,trade_frequency_limited
23,KMeans Regime Model,BTC-USD-BCH-USD,100,gap,17,17,12024,12024,6,6,6,none,trade_frequency_limited
23,KMeans Regime Model,BTC-USD-ETH-USD,100,gap,19,19,12000,12000,6,6,6,none,trade_frequency_limited
23,KMeans Regime Model,ETH-USD-MKR-USD,100,gap,17,17,11952,11952,6,6,6,none,trade_frequency_limited
23,KMeans Regime Model,SOL-USD-ENA-USD,100,gap,17,17,12000,12000,6,6,6,none,trade_frequency_limited
24,Regime Filtered Stat-Arb,ETH-USD-MKR-USD,100,gap,17,17,11952,11952,6,6,6,none,trade_frequency_limited
24,Regime Filtered Stat-Arb,MATIC-USD-ARB-USD,100,gap,17,17,11952,11952,6,6,6,none,trade_frequency_limited
24,Regime Filtered Stat-Arb,SOL-USD-ENA-USD,100,gap,19,19,12000,12000,6,6,6,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-FIL-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-XLM-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETH-USD-TAO-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETHUSDT-SOLUSDT,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-FIL-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-XLM-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
29,Copula Risk Filter,ETH-USD-TAO-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
29,Copula Risk Filter,ETHUSDT-SOLUSDT,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
31,Feature Importance Model,ETH-USD-LINK-USD,100,gap,19,19,59818,59818,6,6,6,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-ATOM-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-AVAX-USD,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-PUMP-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-WLFI-USD,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,DOGE-USD-XRP-USD,100,gap,19,19,1000,1000,6,6,6,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETHUSDT-SOLUSDT,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
34,Copula + Regime Strategy,BTC-USD-FIL-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
34,Copula + Regime Strategy,BTC-USD-XLM-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
34,Copula + Regime Strategy,ETHUSDT-SOLUSDT,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-ATOM-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-AVAX-USD,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-PUMP-USD,100,gap,18,18,1000,1000,6,6,6,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-WLFI-USD,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
37,Pure Copula Portfolio,DOGE-USD-XRP-USD,100,gap,19,19,1000,1000,6,6,6,none,trade_frequency_limited
37,Pure Copula Portfolio,ETHUSDT-SOLUSDT,100,gap,17,17,1000,1000,6,6,6,none,trade_frequency_limited
5,Pure Copula,BTC-USD-ATOM-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
5,Pure Copula,BTC-USD-RENDER-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
5,Pure Copula,BTC-USD-TAO-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
5,Pure Copula,SOL-USD-ONDO-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-ATOM-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-XLM-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
21,HMM Regime Model,ARB-USD-OP-USD,100,gap,15,15,11952,11952,7,7,7,none,trade_frequency_limited
22,GMM Regime Model,ARB-USD-OP-USD,100,gap,15,15,11952,11952,7,7,7,none,trade_frequency_limited
23,KMeans Regime Model,ARB-USD-OP-USD,100,gap,15,15,11952,11952,7,7,7,none,trade_frequency_limited
23,KMeans Regime Model,ETH-USD-SOL-USD,100,gap,16,16,12000,12000,7,7,7,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-ATOM-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-RENDER-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-TAO-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
28,Copula Tail Risk Sizing,SOL-USD-ONDO-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-ATOM-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-RENDER-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-TAO-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
29,Copula Risk Filter,SOL-USD-ONDO-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-ALGO-USD,100,gap,15,15,400,400,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-BNB-USD,100,gap,16,16,400,400,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-PENGU-USD,100,gap,16,16,400,400,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-RENDER-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-SEI-USD,100,gap,15,15,1000,1000,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTCUSDT-ETHUSDT,100,gap,15,15,1000,1000,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTCUSDT-SOLUSDT,100,gap,15,15,1000,1000,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-ALGO-USD,100,gap,15,15,400,400,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-BNB-USD,100,gap,15,15,400,400,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-PENGU-USD,100,gap,16,16,400,400,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-TRUMP-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,SOL-USD-ONDO-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
34,Copula + Regime Strategy,BTC-USD-ATOM-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
35,Copula Divergence Persistence,BTC-USD-ATOM-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
35,Copula Divergence Persistence,BTC-USD-FIL-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
35,Copula Divergence Persistence,BTC-USD-XLM-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-ALGO-USD,100,gap,15,15,400,400,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-BNB-USD,100,gap,16,16,400,400,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-PENGU-USD,100,gap,16,16,400,400,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-RENDER-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-SEI-USD,100,gap,15,15,1000,1000,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,BTCUSDT-ETHUSDT,100,gap,15,15,1000,1000,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,BTCUSDT-SOLUSDT,100,gap,15,15,1000,1000,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-ALGO-USD,100,gap,15,15,400,400,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-BNB-USD,100,gap,15,15,400,400,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-PENGU-USD,100,gap,16,16,400,400,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-TRUMP-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
37,Pure Copula Portfolio,SOL-USD-ONDO-USD,100,gap,16,16,1000,1000,7,7,7,none,trade_frequency_limited
5,Pure Copula,BTC-USD-BNB-USD,100,gap,14,14,400,400,8,8,8,none,trade_frequency_limited
5,Pure Copula,BTC-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
5,Pure Copula,DOGE-USD-XRP-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
5,Pure Copula,ETH-USD-ALGO-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
5,Pure Copula,ETH-USD-BNB-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
5,Pure Copula,ETH-USD-PENGU-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
5,Pure Copula,ETH-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
5,Pure Copula,ETH-USD-TRUMP-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
5,Pure Copula,ETH-USD-WLFI-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
5,Pure Copula,SOL-USD-HYPE-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
5,Pure Copula,SOL-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-FIL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-RENDER-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
6,Dual Conditional Copula,ETH-USD-BNB-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
6,Dual Conditional Copula,ETH-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
6,Dual Conditional Copula,SOL-USD-HYPE-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
7,Tail Event Reversion,BTC-USD-FIL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
7,Tail Event Reversion,BTC-USD-RENDER-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
12,Hurst Filter,ETH-USD-MKR-USD,100,gap,14,14,11952,11952,8,8,8,none,trade_frequency_limited
13,Hurst + Half-Life,ETH-USD-MKR-USD,100,gap,14,14,11952,11952,8,8,8,none,trade_frequency_limited
21,HMM Regime Model,MATIC-USD-ARB-USD,100,gap,13,13,11952,11952,8,8,8,none,trade_frequency_limited
21,HMM Regime Model,SOL-USD-ENA-USD,100,gap,13,13,12000,12000,8,8,8,none,trade_frequency_limited
22,GMM Regime Model,MATIC-USD-ARB-USD,100,gap,13,13,11952,11952,8,8,8,none,trade_frequency_limited
24,Regime Filtered Stat-Arb,ARB-USD-OP-USD,100,gap,13,13,11952,11952,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-BNB-USD,100,gap,14,14,400,400,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,DOGE-USD-XRP-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETH-USD-ALGO-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETH-USD-BNB-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETH-USD-PENGU-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETH-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETH-USD-TRUMP-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETH-USD-WLFI-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,SOL-USD-HYPE-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
28,Copula Tail Risk Sizing,SOL-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-BNB-USD,100,gap,14,14,400,400,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,DOGE-USD-XRP-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,ETH-USD-ALGO-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,ETH-USD-BNB-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,ETH-USD-PENGU-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,ETH-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,ETH-USD-TRUMP-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,ETH-USD-WLFI-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
29,Copula Risk Filter,SOL-USD-HYPE-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-ASTER-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-HYPE-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-NEAR-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-ONDO-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,BTC-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-BCH-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-ONDO-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-WLFI-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,SOL-USD-BCH-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,SOL-USD-HYPE-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,SOL-USD-NEAR-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,SOL-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,SOL-USD-WLD-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
34,Copula + Regime Strategy,BTC-USD-BNB-USD,100,gap,14,14,400,400,8,8,8,none,trade_frequency_limited
34,Copula + Regime Strategy,BTC-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
34,Copula + Regime Strategy,BTC-USD-RENDER-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
34,Copula + Regime Strategy,ETH-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
34,Copula + Regime Strategy,ETH-USD-WLFI-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
34,Copula + Regime Strategy,SOL-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
35,Copula Divergence Persistence,BTC-USD-RENDER-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
35,Copula Divergence Persistence,ETH-USD-BNB-USD,100,gap,13,13,400,400,8,8,8,none,trade_frequency_limited
35,Copula Divergence Persistence,ETH-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
35,Copula Divergence Persistence,ETH-USD-WLFI-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
35,Copula Divergence Persistence,ETHUSDT-SOLUSDT,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
35,Copula Divergence Persistence,SOL-USD-WLD-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-ASTER-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-HYPE-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-NEAR-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-ONDO-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,BTC-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-BCH-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-ONDO-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-POL-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-WLFI-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,SOL-USD-BCH-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,SOL-USD-HYPE-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,SOL-USD-NEAR-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,SOL-USD-TAO-USD,100,gap,14,14,1000,1000,8,8,8,none,trade_frequency_limited
37,Pure Copula Portfolio,SOL-USD-WLD-USD,100,gap,13,13,1000,1000,8,8,8,none,trade_frequency_limited
5,Pure Copula,BTC-USD-NEAR-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
5,Pure Copula,BTC-USD-TRUMP-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
5,Pure Copula,ETH-USD-ENA-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
5,Pure Copula,SOL-USD-WLFI-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-BNB-USD,100,gap,12,12,400,400,9,9,9,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-POL-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
6,Dual Conditional Copula,ETH-USD-POL-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
6,Dual Conditional Copula,SOL-USD-TAO-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
7,Tail Event Reversion,BTC-USD-TAO-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
7,Tail Event Reversion,BTC-USD-XLM-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
7,Tail Event Reversion,ETH-USD-TAO-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-NEAR-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
28,Copula Tail Risk Sizing,BTC-USD-TRUMP-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
28,Copula Tail Risk Sizing,ETH-USD-ENA-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
28,Copula Tail Risk Sizing,SOL-USD-WLFI-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-NEAR-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
29,Copula Risk Filter,BTC-USD-TRUMP-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
29,Copula Risk Filter,ETH-USD-ENA-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
29,Copula Risk Filter,SOL-USD-WLFI-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-ENA-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,ETH-USD-WLD-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
33,Copula Dislocation Ranking Engine,SOL-USD-WLFI-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
34,Copula + Regime Strategy,BTC-USD-NEAR-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
34,Copula + Regime Strategy,BTC-USD-TRUMP-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
34,Copula + Regime Strategy,SOL-USD-WLFI-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
35,Copula Divergence Persistence,BTC-USD-NEAR-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
35,Copula Divergence Persistence,BTC-USD-PUMP-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
35,Copula Divergence Persistence,BTC-USD-TAO-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
35,Copula Divergence Persistence,ETH-USD-ENA-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
35,Copula Divergence Persistence,ETH-USD-POL-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
35,Copula Divergence Persistence,SOL-USD-ONDO-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
35,Copula Divergence Persistence,SOL-USD-TAO-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-ENA-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
37,Pure Copula Portfolio,ETH-USD-WLD-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
37,Pure Copula Portfolio,SOL-USD-WLFI-USD,100,gap,12,12,1000,1000,9,9,9,none,trade_frequency_limited
5,Pure Copula,BTC-USD-ALGO-USD,100,gap,11,11,400,400,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTC-USD-AVAX-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTC-USD-HYPE-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTC-USD-ONDO-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTC-USD-PENGU-USD,100,gap,11,11,400,400,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTC-USD-PUMP-USD,100,gap,10,10,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTC-USD-SEI-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTC-USD-WLFI-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTCUSDT-ETHUSDT,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,BTCUSDT-SOLUSDT,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,ETH-USD-BCH-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,ETH-USD-HYPE-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,ETH-USD-NEAR-USD,100,gap,10,10,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,ETH-USD-WLD-USD,100,gap,10,10,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,SOL-USD-ASTER-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,SOL-USD-BCH-USD,100,gap,10,10,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,SOL-USD-NEAR-USD,100,gap,10,10,1000,1000,10,10,10,none,trade_frequency_limited
5,Pure Copula,SOL-USD-WLD-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-AVAX-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-NEAR-USD,100,gap,10,10,1000,1000,10,10,10,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-PUMP-USD,100,gap,10,10,1000,1000,10,10,10,none,trade_frequency_limited
6,Dual Conditional Copula,BTC-USD-TRUMP-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
6,Dual Conditional Copula,BTCUSDT-ETHUSDT,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
6,Dual Conditional Copula,BTCUSDT-SOLUSDT,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
6,Dual Conditional Copula,DOGE-USD-XRP-USD,100,gap,11,11,1000,1000,10,10,10,none,trade_frequency_limited
