pair,threshold,cost_bucket,trades,profit_factor,expectancy,sharpe,max_drawdown,win_rate,total_return,gross_return,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,observations,passes_trade_gate,passes_quality_gate
ETH-USD-SOL-USD,0.8,base,102,0.4738808873414519,-0.003976013732480191,-1.8012014211041505,0.35781700339628697,0.3627450980392157,-0.3456143298081581,-0.1734111736067061,0.1015,0.0812,0.007787821461274595,0.0406,0.00203,12000,True,False
ETH-USD-SOL-USD,0.8,stress,102,0.34947228392520957,-0.0056676803991468575,-2.5200259996357026,0.4599797511808479,0.28431372549019607,-0.44971836017209965,-0.1734111736067061,0.15225,0.1624,0.007787821461274595,0.0812,0.00203,12000,True,False
BTC-USD-LINK-USD,1.6,base,94,1.0361745923399965,0.00020482461946985631,0.056610467123631256,0.1710520693285735,0.5,-0.0018599979359742447,0.24087362109120258,0.0935,0.0748,0.009664156153783507,0.0374,0.0018700000000000001,23999,False,False
BTC-USD-LINK-USD,1.6,stress,94,0.7736672256519825,-0.001486132827338654,-0.4045832723222073,0.24735706760749226,0.425531914893617,-0.14910269596031667,0.24087362109120258,0.14025,0.1496,0.009664156153783507,0.0748,0.0018700000000000001,23999,False,False
BNB-USD-LINK-USD,0.8,base,92,0.23100261771055813,-0.0077005967546067014,-3.7962651527496836,0.5220156549130023,0.08695652173913043,-0.5138448381244443,-0.3788784788025492,0.0915,0.0732,0.04062937240422925,0.0366,0.00183,12000,False,False
BNB-USD-LINK-USD,0.8,stress,92,0.15874663876617628,-0.010270033699149176,-4.834251165959983,0.6223379279254996,0.06521739130434782,-0.6166773316717725,-0.3788784788025492,0.13725,0.1464,0.12146757130213687,0.0732,0.00183,12000,False,False
ETH-USD-LINK-USD,1.8,base,89,0.6663987131069814,-0.003716731493724656,-0.7544275790052956,0.4071286473393502,0.4157303370786517,-0.30643940856320073,-0.12152090378110525,0.0885,0.0708,0.039271581032269506,0.0354,0.0017700000000000003,23999,False,False
ETH-USD-LINK-USD,1.8,stress,89,0.555643155886038,-0.005407180931926904,-1.0859689670908381,0.4823205779711774,0.38202247191011235,-0.40377172049643484,-0.12152090378110525,0.13275,0.1416,0.039271581032269506,0.0708,0.0017700000000000003,23999,False,False
BTC-USD-SOL-USD,0.8,base,88,1.3556141069306442,0.0016145165345062952,0.7507082815446615,0.09291567525697161,0.48863636363636365,0.1376950523463134,0.38460994425142125,0.0875,0.07,0.0019212674039307326,0.035,0.0017500000000000003,12000,False,False
BTC-USD-SOL-USD,0.8,stress,88,0.9862635743277804,-7.582437458461387e-05,-0.03463108516302625,0.11543909577720346,0.3977272727272727,-0.020020572161639993,0.38460994425142125,0.13125,0.14,0.0019212674039307326,0.07,0.0017500000000000003,12000,False,False
BTC-USD-LINK-USD,1.8,base,84,0.9756470116909746,-0.00015475704882281336,-0.03825454878246157,0.21344046019804447,0.5119047619047619,-0.03350648043588922,0.1751094779528488,0.0835,0.0668,0.009664156153783507,0.0334,0.0016700000000000003,23999,False,False
BTC-USD-LINK-USD,1.8,stress,84,0.7467110370525755,-0.0018446380012037658,-0.4497545104116376,0.267273374188999,0.39285714285714285,-0.16190369095113588,0.1751094779528488,0.12525000000000003,0.1336,0.009664156153783507,0.0668,0.0016700000000000003,23999,False,False
