regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
bear,Pair Ranking Strategy,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,Portfolio Rotation,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,Pure ECM,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,Regime Filtered Stat-Arb,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,Risk Adjusted Ranking,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,ZScore + ECM,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bull,Copula Dislocation Ranking Engine,168,58,0.441310180521703,-3.8540036113923355,0.06132206778881308,-0.008669890507330802,-0.016861040903849045,0.008937725357970772,2.8675,2.7528,0.049161453622395546,1.3764,0.04588000000000001,0.9864864864864865,2378,168,0
bull,Pure Copula Portfolio,168,58,0.441310180521703,-3.8540036113923355,0.06132206778881308,-0.008669890507330802,-0.016861040903849045,0.008937725357970772,2.8675,2.7528,0.049161453622395546,1.3764,0.04588000000000001,0.9864864864864865,2378,168,0
bull,Copula + Regime Strategy,168,57,0.3573050199165184,-4.280671646016563,0.06172682565179838,-0.012898826941751429,-0.019999073600865613,0.008145559276979797,2.4175,2.3208,0.04913259911673118,1.1604,0.038680000000000006,0.9862009897221165,2018,168,0
bull,Pure Copula,168,57,0.3573050199165184,-4.280671646016563,0.06172682565179838,-0.012898826941751429,-0.019999073600865613,0.008145559276979797,2.4175,2.3208,0.04913259911673118,1.1604,0.038680000000000006,0.9862009897221165,2018,168,0
bull,Dual Conditional Copula,168,56,0.17396564774212142,-4.160719803727712,0.055401538150725106,-0.012328589169160908,-0.019574309990433414,0.005923016634349687,1.9925000000000002,1.9128,0.049046796027218384,0.9564,0.031880000000000006,0.9858148893360161,1678,168,0
bull,Copula Tail Risk Sizing,168,55,0.3573050199165184,-4.280671646016563,0.06172682565179838,-0.012898826941751429,-0.019999073600865613,0.008145559276979797,2.4162500000000002,2.3196,0.04911770328339785,1.1598,0.03866000000000001,0.9862009897221165,2016,168,0
bull,Copula Divergence Persistence,168,52,0.29710277766135,-4.644563560650004,0.06351205586148886,-0.01765030546802976,-0.02741839482142122,0.00592201545240445,1.9675,1.8888,0.049105948196806956,0.9444,0.03148000000000001,0.9862009897221165,1658,168,0
bull,Tail Event Reversion,168,50,0.1383605653459929,-4.561460106007516,0.05680263085839371,-0.013414012518047747,-0.020339851315927693,0.005549352336677582,1.7062500000000003,1.6380000000000001,0.04897568054461609,0.8190000000000001,0.027300000000000005,0.9843711843711844,1448,168,0
bull,Proprietary Signal Stack,168,50,0.09953079407350235,-3.2416739016532263,0.04469269827923364,-0.009160964395140803,-0.01242650178754151,0.001994603223664737,0.8025,0.7704000000000001,0.04679873415784413,0.38520000000000004,0.012840000000000002,0.9090608465608465,720,168,0
bull,Meta Model,168,50,0.02628396018955958,-2.9543737174520874,0.04590446013779009,-0.012965295279012357,-0.019283108693507245,0.0019985029810432042,0.82625,0.7932,0.04699024693418928,0.3966,0.013220000000000003,0.9197368421052632,740,168,0
bull,Half-Life Optimized,168,49,0.2960391829404477,-1.3372429182255599,0.04983147147403738,-0.013143040650652638,-0.014908074173029584,0.0019682576486569903,0.7275,0.6984,0.046876673459056974,0.3492,0.011640000000000001,0.9616121426466254,656,168,0
bull,Copula Risk Filter,168,46,0.5108492405515705,-2.6962014050141576,0.05430768067061746,-0.005506617727130403,-0.013673502688752115,0.005954514492661267,2.2675,2.1768,0.047228410120584645,1.0884,0.03628000000000001,0.9835889157923057,1886,168,0
bull,OU Optimal,168,45,0.0,-4.063823519021434,0.050537548690799836,-0.015661321240149184,-0.02175952490063815,0.0020235669584022786,0.85375,0.8196000000000001,0.04731629132826744,0.40980000000000005,0.01366,0.9515625,762,168,0
bull,ML Confidence,168,44,0.055906131431371464,-4.285930483373958,0.05357963923943229,-0.012965295279012357,-0.017181384974651714,0.00204835954094601,0.84875,0.8148,0.047408238852283645,0.4074,0.013580000000000002,0.9649213854611156,758,168,0
bull,Profile Match,168,41,0.9184859474266904,-0.10605957032536469,0.020959400731997757,0.0,-0.0005288965440175541,0.0013000950274230094,0.48125,0.462,0.041484405226951834,0.231,0.007700000000000001,0.4636916642904667,448,168,0
