regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
bear,Tail Event Reversion,4,0,0.7082613087533887,-3.784838909148881,0.08899614055109312,0.06775069934464667,0.0274769586007802,0.02515555559441568,0.04750000000000001,0.0456,0.0006385481284670637,0.0228,0.0007600000000000002,0.9946050476429588,40,4,0
bear,Copula Tail Risk Sizing,4,0,0.6344159972068789,-3.991366226958215,0.0964073308193759,0.07224081350410222,0.01476123417064329,0.035250251670268684,0.0675,0.06480000000000001,0.0006385481284670637,0.032400000000000005,0.00108,0.9946050476429588,56,4,0
bear,Pure Copula,4,0,0.6344159972068789,-3.991366226958215,0.0964073308193759,0.07224081350410222,0.01476123417064329,0.035250251670268684,0.0675,0.06480000000000001,0.0006385481284670637,0.032400000000000005,0.00108,0.9946050476429588,56,4,0
bear,Copula Divergence Persistence,4,0,0.6274417692440861,-4.073377738240028,0.09878464015350402,0.0490121208699576,0.009894358222383104,0.024490349049353377,0.04750000000000001,0.04560000000000001,0.0006385481284670637,0.022800000000000004,0.0007600000000000002,0.9946050476429588,40,4,0
bear,Copula Dislocation Ranking Engine,4,0,0.6019268381871181,-4.113546143228606,0.09640733081937576,0.07311147071791574,0.007299305889735985,0.04018979284669827,0.0775,0.07440000000000001,0.0006385481284670637,0.037200000000000004,0.00124,0.9946050476429588,64,4,0
bear,Pure Copula Portfolio,4,0,0.6019268381871181,-4.113546143228606,0.09640733081937576,0.07311147071791574,0.007299305889735985,0.04018979284669827,0.0775,0.07440000000000001,0.0006385481284670637,0.037200000000000004,0.00124,0.9946050476429588,64,4,0
bear,Dual Conditional Copula,4,0,0.5988018068382223,-4.150789373275106,0.09692847080971015,0.052618675859125885,0.0050866029912118305,0.029410046766943754,0.0575,0.0552,0.0006385481284670637,0.0276,0.0009200000000000001,0.9946050476429588,48,4,0
bull,Composite Quant Score,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Copula + ECM Strategy,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Copula Risk Filter,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,ECM + Copula + ZScore,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
