combo_name,pair,families,strategies,component_count,total_trades,median_profit_factor,median_sharpe,worst_drawdown,eligible_rows
combo_3way_96,SOL-USD-LINK-USD,composite;hybrid;ml,Composite Quant Score;ZScore + ECM;Feature Importance Model,3,0,0.0,0.0,0.0,0
combo_3way_97,BTC-USD-SOL-USD,composite;hybrid;portfolio,Composite Quant Score;ZScore + ECM;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_97,SOL-USD-LINK-USD,composite;hybrid;portfolio,Composite Quant Score;ZScore + ECM;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_98,BTC-USD-SOL-USD,composite;hybrid;regime,Composite Quant Score;ZScore + ECM;KMeans Regime Model,3,86,0.0,0.0,0.25198594387995527,0
combo_3way_98,SOL-USD-LINK-USD,composite;hybrid;regime,Composite Quant Score;ZScore + ECM;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_99,BTC-USD-SOL-USD,composite;hybrid;zscore,Composite Quant Score;ZScore + ECM;Classic ZScore Mean Reversion,3,118,0.0,0.0,0.2575112374854235,0
combo_3way_99,SOL-USD-LINK-USD,composite;hybrid;zscore,Composite Quant Score;ZScore + ECM;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_4way_166,BTC-USD-SOL-USD,adaptive;composite;copula;ecm,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Pure ECM,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_166,SOL-USD-LINK-USD,adaptive;composite;copula;ecm,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Pure ECM,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_167,BTC-USD-SOL-USD,adaptive;composite;copula;hybrid,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;ZScore + ECM,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_167,SOL-USD-LINK-USD,adaptive;composite;copula;hybrid,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;ZScore + ECM,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_168,BTC-USD-SOL-USD,adaptive;composite;copula;mean_reversion,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Hurst Filter,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_168,SOL-USD-LINK-USD,adaptive;composite;copula;mean_reversion,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Hurst Filter,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_169,BTC-USD-SOL-USD,adaptive;composite;copula;ml,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Feature Importance Model,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_169,SOL-USD-LINK-USD,adaptive;composite;copula;ml,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_170,BTC-USD-SOL-USD,adaptive;composite;copula;portfolio,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_170,SOL-USD-LINK-USD,adaptive;composite;copula;portfolio,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_171,BTC-USD-SOL-USD,adaptive;composite;copula;regime,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_171,SOL-USD-LINK-USD,adaptive;composite;copula;regime,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_172,BTC-USD-SOL-USD,adaptive;composite;copula;zscore,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_172,SOL-USD-LINK-USD,adaptive;composite;copula;zscore,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_173,BTC-USD-SOL-USD,adaptive;composite;ecm;hybrid,Dynamic Threshold Model;Composite Quant Score;Pure ECM;ZScore + ECM,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_173,SOL-USD-LINK-USD,adaptive;composite;ecm;hybrid,Dynamic Threshold Model;Composite Quant Score;Pure ECM;ZScore + ECM,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_174,BTC-USD-SOL-USD,adaptive;composite;ecm;mean_reversion,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Hurst Filter,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_174,SOL-USD-LINK-USD,adaptive;composite;ecm;mean_reversion,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Hurst Filter,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_175,BTC-USD-SOL-USD,adaptive;composite;ecm;ml,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Feature Importance Model,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_175,SOL-USD-LINK-USD,adaptive;composite;ecm;ml,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_176,BTC-USD-SOL-USD,adaptive;composite;ecm;portfolio,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_176,SOL-USD-LINK-USD,adaptive;composite;ecm;portfolio,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_177,BTC-USD-SOL-USD,adaptive;composite;ecm;regime,Dynamic Threshold Model;Composite Quant Score;Pure ECM;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_177,SOL-USD-LINK-USD,adaptive;composite;ecm;regime,Dynamic Threshold Model;Composite Quant Score;Pure ECM;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_178,BTC-USD-SOL-USD,adaptive;composite;ecm;zscore,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_178,SOL-USD-LINK-USD,adaptive;composite;ecm;zscore,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_179,BTC-USD-SOL-USD,adaptive;composite;hybrid;mean_reversion,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Hurst Filter,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_179,SOL-USD-LINK-USD,adaptive;composite;hybrid;mean_reversion,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Hurst Filter,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_180,BTC-USD-SOL-USD,adaptive;composite;hybrid;ml,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Feature Importance Model,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_180,SOL-USD-LINK-USD,adaptive;composite;hybrid;ml,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_181,BTC-USD-SOL-USD,adaptive;composite;hybrid;portfolio,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_181,SOL-USD-LINK-USD,adaptive;composite;hybrid;portfolio,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_182,BTC-USD-SOL-USD,adaptive;composite;hybrid;regime,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_182,SOL-USD-LINK-USD,adaptive;composite;hybrid;regime,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_183,BTC-USD-SOL-USD,adaptive;composite;hybrid;zscore,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_183,SOL-USD-LINK-USD,adaptive;composite;hybrid;zscore,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_184,BTC-USD-SOL-USD,adaptive;composite;mean_reversion;ml,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;Feature Importance Model,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_184,SOL-USD-LINK-USD,adaptive;composite;mean_reversion;ml,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_185,BTC-USD-SOL-USD,adaptive;composite;mean_reversion;portfolio,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;Pair Ranking Strategy,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_185,SOL-USD-LINK-USD,adaptive;composite;mean_reversion;portfolio,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_186,BTC-USD-SOL-USD,adaptive;composite;mean_reversion;regime,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;KMeans Regime Model,4,234,0.23963707578031093,-1.5209287926281863,0.26875228106983406,0
combo_4way_186,SOL-USD-LINK-USD,adaptive;composite;mean_reversion;regime,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_187,BTC-USD-SOL-USD,adaptive;composite;mean_reversion;zscore,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;Classic ZScore Mean Reversion,4,266,0.29404496828546534,-1.449382958469477,0.26875228106983406,0
combo_4way_187,SOL-USD-LINK-USD,adaptive;composite;mean_reversion;zscore,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_188,BTC-USD-SOL-USD,adaptive;composite;ml;portfolio,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_188,SOL-USD-LINK-USD,adaptive;composite;ml;portfolio,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_189,BTC-USD-SOL-USD,adaptive;composite;ml;regime,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_189,SOL-USD-LINK-USD,adaptive;composite;ml;regime,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_190,BTC-USD-SOL-USD,adaptive;composite;ml;zscore,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_190,SOL-USD-LINK-USD,adaptive;composite;ml;zscore,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_191,BTC-USD-SOL-USD,adaptive;composite;portfolio;regime,Dynamic Threshold Model;Composite Quant Score;Pair Ranking Strategy;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_191,SOL-USD-LINK-USD,adaptive;composite;portfolio;regime,Dynamic Threshold Model;Composite Quant Score;Pair Ranking Strategy;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_192,BTC-USD-SOL-USD,adaptive;composite;portfolio;zscore,Dynamic Threshold Model;Composite Quant Score;Pair Ranking Strategy;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_192,SOL-USD-LINK-USD,adaptive;composite;portfolio;zscore,Dynamic Threshold Model;Composite Quant Score;Pair Ranking Strategy;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_193,BTC-USD-SOL-USD,adaptive;composite;regime;zscore,Dynamic Threshold Model;Composite Quant Score;KMeans Regime Model;Classic ZScore Mean Reversion,4,318,0.27492215967289546,-1.6178279942339189,0.26875228106983406,0
combo_4way_193,SOL-USD-LINK-USD,adaptive;composite;regime;zscore,Dynamic Threshold Model;Composite Quant Score;KMeans Regime Model;Classic ZScore Mean Reversion,4,54,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_4way_194,BTC-USD-SOL-USD,adaptive;copula;ecm;hybrid,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;ZScore + ECM,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_194,SOL-USD-LINK-USD,adaptive;copula;ecm;hybrid,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;ZScore + ECM,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_195,BTC-USD-SOL-USD,adaptive;copula;ecm;mean_reversion,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Hurst Filter,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_195,SOL-USD-LINK-USD,adaptive;copula;ecm;mean_reversion,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Hurst Filter,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_196,BTC-USD-SOL-USD,adaptive;copula;ecm;ml,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Feature Importance Model,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_196,SOL-USD-LINK-USD,adaptive;copula;ecm;ml,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_197,BTC-USD-SOL-USD,adaptive;copula;ecm;portfolio,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_197,SOL-USD-LINK-USD,adaptive;copula;ecm;portfolio,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_198,BTC-USD-SOL-USD,adaptive;copula;ecm;regime,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_198,SOL-USD-LINK-USD,adaptive;copula;ecm;regime,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_199,BTC-USD-SOL-USD,adaptive;copula;ecm;zscore,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_199,SOL-USD-LINK-USD,adaptive;copula;ecm;zscore,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_200,BTC-USD-SOL-USD,adaptive;copula;hybrid;mean_reversion,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Hurst Filter,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_200,SOL-USD-LINK-USD,adaptive;copula;hybrid;mean_reversion,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Hurst Filter,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_201,BTC-USD-SOL-USD,adaptive;copula;hybrid;ml,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Feature Importance Model,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_201,SOL-USD-LINK-USD,adaptive;copula;hybrid;ml,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_202,BTC-USD-SOL-USD,adaptive;copula;hybrid;portfolio,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_202,SOL-USD-LINK-USD,adaptive;copula;hybrid;portfolio,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_203,BTC-USD-SOL-USD,adaptive;copula;hybrid;regime,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_203,SOL-USD-LINK-USD,adaptive;copula;hybrid;regime,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_204,BTC-USD-SOL-USD,adaptive;copula;hybrid;zscore,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_204,SOL-USD-LINK-USD,adaptive;copula;hybrid;zscore,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_205,BTC-USD-SOL-USD,adaptive;copula;mean_reversion;ml,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;Feature Importance Model,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_205,SOL-USD-LINK-USD,adaptive;copula;mean_reversion;ml,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_206,BTC-USD-SOL-USD,adaptive;copula;mean_reversion;portfolio,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;Pair Ranking Strategy,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_206,SOL-USD-LINK-USD,adaptive;copula;mean_reversion;portfolio,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_207,BTC-USD-SOL-USD,adaptive;copula;mean_reversion;regime,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;KMeans Regime Model,4,234,0.23963707578031093,-1.5209287926281863,0.26875228106983406,0
combo_4way_207,SOL-USD-LINK-USD,adaptive;copula;mean_reversion;regime,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_208,BTC-USD-SOL-USD,adaptive;copula;mean_reversion;zscore,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;Classic ZScore Mean Reversion,4,266,0.29404496828546534,-1.449382958469477,0.26875228106983406,0
combo_4way_208,SOL-USD-LINK-USD,adaptive;copula;mean_reversion;zscore,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_209,BTC-USD-SOL-USD,adaptive;copula;ml;portfolio,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_209,SOL-USD-LINK-USD,adaptive;copula;ml;portfolio,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_210,BTC-USD-SOL-USD,adaptive;copula;ml;regime,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_210,SOL-USD-LINK-USD,adaptive;copula;ml;regime,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_211,BTC-USD-SOL-USD,adaptive;copula;ml;zscore,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_211,SOL-USD-LINK-USD,adaptive;copula;ml;zscore,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_212,BTC-USD-SOL-USD,adaptive;copula;portfolio;regime,Dynamic Threshold Model;Copula Risk Filter;Pair Ranking Strategy;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_212,SOL-USD-LINK-USD,adaptive;copula;portfolio;regime,Dynamic Threshold Model;Copula Risk Filter;Pair Ranking Strategy;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_213,BTC-USD-SOL-USD,adaptive;copula;portfolio;zscore,Dynamic Threshold Model;Copula Risk Filter;Pair Ranking Strategy;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_213,SOL-USD-LINK-USD,adaptive;copula;portfolio;zscore,Dynamic Threshold Model;Copula Risk Filter;Pair Ranking Strategy;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_214,BTC-USD-SOL-USD,adaptive;copula;regime;zscore,Dynamic Threshold Model;Copula Risk Filter;KMeans Regime Model;Classic ZScore Mean Reversion,4,318,0.27492215967289546,-1.6178279942339189,0.26875228106983406,0
combo_4way_214,SOL-USD-LINK-USD,adaptive;copula;regime;zscore,Dynamic Threshold Model;Copula Risk Filter;KMeans Regime Model;Classic ZScore Mean Reversion,4,54,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_4way_215,BTC-USD-SOL-USD,adaptive;ecm;hybrid;mean_reversion,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Hurst Filter,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_215,SOL-USD-LINK-USD,adaptive;ecm;hybrid;mean_reversion,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Hurst Filter,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_216,BTC-USD-SOL-USD,adaptive;ecm;hybrid;ml,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Feature Importance Model,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_216,SOL-USD-LINK-USD,adaptive;ecm;hybrid;ml,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_217,BTC-USD-SOL-USD,adaptive;ecm;hybrid;portfolio,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_217,SOL-USD-LINK-USD,adaptive;ecm;hybrid;portfolio,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_218,BTC-USD-SOL-USD,adaptive;ecm;hybrid;regime,Dynamic Threshold Model;Pure ECM;ZScore + ECM;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_218,SOL-USD-LINK-USD,adaptive;ecm;hybrid;regime,Dynamic Threshold Model;Pure ECM;ZScore + ECM;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_219,BTC-USD-SOL-USD,adaptive;ecm;hybrid;zscore,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_219,SOL-USD-LINK-USD,adaptive;ecm;hybrid;zscore,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_220,BTC-USD-SOL-USD,adaptive;ecm;mean_reversion;ml,Dynamic Threshold Model;Pure ECM;Hurst Filter;Feature Importance Model,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_220,SOL-USD-LINK-USD,adaptive;ecm;mean_reversion;ml,Dynamic Threshold Model;Pure ECM;Hurst Filter;Feature Importance Model,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_221,BTC-USD-SOL-USD,adaptive;ecm;mean_reversion;portfolio,Dynamic Threshold Model;Pure ECM;Hurst Filter;Pair Ranking Strategy,4,148,0.0,0.0,0.26875228106983406,0
combo_4way_221,SOL-USD-LINK-USD,adaptive;ecm;mean_reversion;portfolio,Dynamic Threshold Model;Pure ECM;Hurst Filter;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_222,BTC-USD-SOL-USD,adaptive;ecm;mean_reversion;regime,Dynamic Threshold Model;Pure ECM;Hurst Filter;KMeans Regime Model,4,234,0.23963707578031093,-1.5209287926281863,0.26875228106983406,0
combo_4way_222,SOL-USD-LINK-USD,adaptive;ecm;mean_reversion;regime,Dynamic Threshold Model;Pure ECM;Hurst Filter;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_223,BTC-USD-SOL-USD,adaptive;ecm;mean_reversion;zscore,Dynamic Threshold Model;Pure ECM;Hurst Filter;Classic ZScore Mean Reversion,4,266,0.29404496828546534,-1.449382958469477,0.26875228106983406,0
combo_4way_223,SOL-USD-LINK-USD,adaptive;ecm;mean_reversion;zscore,Dynamic Threshold Model;Pure ECM;Hurst Filter;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_224,BTC-USD-SOL-USD,adaptive;ecm;ml;portfolio,Dynamic Threshold Model;Pure ECM;Feature Importance Model;Pair Ranking Strategy,4,114,0.0,0.0,0.26875228106983406,0
combo_4way_224,SOL-USD-LINK-USD,adaptive;ecm;ml;portfolio,Dynamic Threshold Model;Pure ECM;Feature Importance Model;Pair Ranking Strategy,4,22,0.0,0.0,0.06866862808740533,0
combo_4way_225,BTC-USD-SOL-USD,adaptive;ecm;ml;regime,Dynamic Threshold Model;Pure ECM;Feature Importance Model;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_225,SOL-USD-LINK-USD,adaptive;ecm;ml;regime,Dynamic Threshold Model;Pure ECM;Feature Importance Model;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_226,BTC-USD-SOL-USD,adaptive;ecm;ml;zscore,Dynamic Threshold Model;Pure ECM;Feature Importance Model;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_226,SOL-USD-LINK-USD,adaptive;ecm;ml;zscore,Dynamic Threshold Model;Pure ECM;Feature Importance Model;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
combo_4way_227,BTC-USD-SOL-USD,adaptive;ecm;portfolio;regime,Dynamic Threshold Model;Pure ECM;Pair Ranking Strategy;KMeans Regime Model,4,200,0.0,-0.5402320438257499,0.26875228106983406,0
combo_4way_227,SOL-USD-LINK-USD,adaptive;ecm;portfolio;regime,Dynamic Threshold Model;Pure ECM;Pair Ranking Strategy;KMeans Regime Model,4,32,0.0,0.0,0.06866862808740533,0
combo_4way_228,BTC-USD-SOL-USD,adaptive;ecm;portfolio;zscore,Dynamic Threshold Model;Pure ECM;Pair Ranking Strategy;Classic ZScore Mean Reversion,4,232,0.0,-0.5299254807978149,0.26875228106983406,0
combo_4way_228,SOL-USD-LINK-USD,adaptive;ecm;portfolio;zscore,Dynamic Threshold Model;Pure ECM;Pair Ranking Strategy;Classic ZScore Mean Reversion,4,44,0.0,-0.013122728943118198,0.07193196906596552,0
